contractSymbol,lastTradeDate,Strike,Prix_Option,bid,ask,change,percentChange,Volume,Open_Interest,impliedVolatility,inTheMoney,contractSize,currency,Type_Option,expirationDate,Prix_Sous_Jacent,Jours_Jusqu_Maturite,Temps_Maturite_Annees,Moneyness,Log_Moneyness,Bid_Ask_Spread,Bid_Ask_Spread_Pct,Liquidity_Score,Volatilite_Implicite,Realized_Vol_10D,Realized_Vol_20D,Realized_Vol_30D,Realized_Vol_60D,IV_RV_Ratio,RSI,Vol_Rank,Delta,Gamma,Vega,Theta,VIX_Proxy,high_volume,high_oi,tight_spread,quality_score,Taux_Sans_Risque,Dividend_Yield,Rho,Vanna,Volga,Strike_Ratio,Sqrt_Time,Vol_Time,Is_Call,Log_Volume,Log_Open_Interest,Is_OTM,OTM_Distance,Delta_Gamma_Product,Vega_Volga_Ratio,Volatility_Skew,Vol_VIX_Ratio,Date_Scraping
AAPL250530C00225000,2025-05-23 19:59:57+00:00,225.0,0.04,0.03,0.04,-0.030000001,-42.857143,3261.0,14518.0,0.47070841796875,False,REGULAR,USD,CALL,2025-05-30,195.27,4,0.010951403148528405,1.1522507297587954,0.14171718595201438,0.010000000000000002,25.000000000000007,11140.899999999998,47.070841796875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.4325827925257977,45.48857482650572,83.33333333333334,0.0021699144757640985,0.0007097549339478752,0.001395086720011427,-0.008537449473951499,34.53802863219233,True,True,False,0.6,0.05,0.015,0.024640657084188913,3.027218868699052e-07,9.901696828132684e-08,1.1522507297587954,0.10464895197052097,4.925914262413163,1,8.09009578318096,9.583213415483687,1,0.14171718595201438,1.540107505418486e-06,1.3949485964305002,0,1.3628699627922898,2025-05-25
AAPL250530C00227500,2025-05-23 19:56:22+00:00,227.5,0.02,0.02,0.03,-0.030000001,-60.000004,601.0,1725.0,0.48438015625,False,REGULAR,USD,CALL,2025-05-30,195.27,4,0.010951403148528405,1.1650535156450044,0.15276702213859947,0.009999999999999998,49.999999999999986,1387.8,48.438015625000006,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.4741921971125143,45.48857482650572,83.33333333333334,0.0014021510115441156,0.00046354865541576126,0.0009376105554083045,-0.005905228282109861,34.53802863219233,False,False,False,0.0,0.05,0.015,0.02491444216290212,1.3146715887001942e-07,4.346281122631447e-08,1.1650535156450044,0.10464895197052097,5.06898757068797,1,6.400257445308821,7.453561871643373,1,0.15276702213859947,6.499652160911244e-07,0.9375698059888152,0,1.4024545564205053,2025-05-25
AAPL250530C00230000,2025-05-23 19:54:30+00:00,230.0,0.02,0.02,0.03,-0.01,-33.333336,1500.0,7015.0,0.5039112109375,False,REGULAR,USD,CALL,2025-05-30,195.27,4,0.010951403148528405,1.1778563015312131,0.1636960926707897,0.009999999999999998,49.999999999999986,5360.5,50.39112109375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.5336342036649664,45.48857482650572,83.33333333333334,0.0010425653983417232,0.0003397349651243033,0.0007148831916965082,-0.004680596989951138,34.53802863219233,True,True,False,0.6,0.05,0.015,0.025188227241615332,7.453124795188725e-08,2.4287081619896388e-08,1.1778563015312131,0.10464895197052097,5.27337801108055,1,7.313886831633462,8.855948534052018,1,0.1636960926707897,3.541959192454307e-07,0.7148658296917552,0,1.4590039758893842,2025-05-25
AAPL250530C00295000,2025-05-01 17:18:40+00:00,295.0,0.05,0.0,0.01,0.0,0.0,2.0,7.0,0.98437515625,False,REGULAR,USD,CALL,2025-05-30,195.27,4,0.010951403148528405,1.510728734572643,0.4125921400874142,0.01,20.0,5.499999999999999,98.437515625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.995907564855289,45.48857482650572,83.33333333333334,3.84752513986382e-05,7.998004215092377e-06,3.287631192648051e-05,-0.00041442965215799803,34.53802863219233,False,False,False,0.0,0.05,0.015,0.032306639288158794,1.2649243664313851e-10,2.629448813646829e-11,1.510728734572643,0.10464895197052097,10.301382844738033,1,1.0986122886681098,2.0794415416798357,1,0.4125921400874142,3.077252228630472e-10,0.03287631106201474,0,2.85011969482381,2025-05-25
AAPL250606C00110000,2025-05-22 16:12:24+00:00,110.0,92.16,84.65,86.35,0.0,0.0,58.0,62.0,1.423831005859375,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.5633225789931889,-0.5739028504599893,1.6999999999999886,1.8446180555555434,60.8,142.3831005859375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,4.333374379113519,45.48857482650572,83.33333333333334,0.9927808386169454,0.0004150127363648114,0.006785680138722267,-0.05813502711048557,34.53802863219233,False,False,True,0.4,0.05,0.015,0.033127994524298425,0.0006736693218707044,2.8161436824674806e-07,0.5633225789931889,0.17354065419507073,24.709256422006153,1,4.07753744390572,4.143134726391533,0,0.0,0.00041201669244497074,6.783769731694944,0,4.12250224534311,2025-05-25
AAPL250606C00120000,2025-05-19 13:48:16+00:00,120.0,84.87,74.75,76.1,0.0,0.0,3.0,4.0,1.162113564453125,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.6145337225380243,-0.4868914734703596,1.3499999999999943,1.5906680805938427,3.6999999999999997,116.2113564453125,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,3.536847508656395,45.48857482650572,83.33333333333334,0.9940498609311534,0.00042857200892284033,0.0057193396217920175,-0.04591597193956082,34.53802863219233,False,False,True,0.4,0.05,0.015,0.036139630390143736,0.0005685308755660391,2.451148871423403e-07,0.6145337225380243,0.17354065419507073,20.16739482241608,1,1.3862943611198906,1.6094379124341003,0,0.0,0.00042602194586873447,5.717938070047291,0,3.3647362356111374,2025-05-25
AAPL250606C00130000,2025-05-21 19:57:22+00:00,130.0,72.75,64.8,66.45,0.0,0.0,2.0,6.0,1.1240278173828124,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.6657448660828595,-0.40684876579682333,1.6500000000000057,2.26804123711341,4.799999999999999,112.40278173828125,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,3.4209350163137535,45.48857482650572,83.33333333333334,0.985491152591612,0.0009661624898934093,0.012470984655146976,-0.08006608609488652,34.53802863219233,False,False,True,0.4,0.05,0.015,0.03915126625598905,0.0012290045041753101,1.2048997585839304e-06,0.6657448660828595,0.17354065419507073,19.506452276207078,1,1.0986122886681098,1.9459101490553132,0,0.0,0.0009521445857558376,12.455976452126881,0,3.2544643162844697,2025-05-25
AAPL250606C00135000,2025-05-19 19:49:40+00:00,135.0,73.69,59.6,61.25,0.0,0.0,4.0,6.0,0.9082040429687499,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.6913504378552773,-0.36910843781397623,1.6499999999999986,2.2391097842312373,5.3999999999999995,90.82040429687498,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.7640837393007254,45.48857482650572,83.33333333333334,0.9922548931946836,0.0006922167037317953,0.007219365320397076,-0.04739277838684423,34.53802863219233,False,False,True,0.4,0.05,0.015,0.04065708418891171,0.0007163450564924003,4.997365265120901e-07,0.6913504378552773,0.17354065419507073,15.761032375940497,1,1.6094379124341003,1.9459101490553132,0,0.0,0.0006868554114289686,7.215759341887415,0,2.6295769588951807,2025-05-25
AAPL250606C00140000,2025-05-19 19:50:52+00:00,140.0,56.3,54.7,56.35,-12.860004,-18.594568,1.0,6.0,0.8945323046874999,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.7169560096276949,-0.33274079364310144,1.6499999999999986,2.930728241563053,4.499999999999999,89.45323046875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.722474334714009,45.48857482650572,83.33333333333334,0.9868260876476328,0.0011170684710536988,0.011474911277049865,-0.06447827143269474,34.53802863219233,False,False,True,0.4,0.05,0.015,0.042162902121834364,0.001132374180163482,1.2818261595730939e-06,0.7169560096276949,0.17354065419507073,15.523772135409306,1,0.6931471805599453,1.9459101490553132,0,0.0,0.0011023523089244444,11.460221265637074,0,2.5899923652669656,2025-05-25
AAPL250606C00145000,2025-05-19 19:49:40+00:00,145.0,63.79,50.1,51.25,0.0,0.0,4.0,12.0,0.8798840136718749,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.7425615814001126,-0.29764947383183127,1.1499999999999986,1.8027904060197502,9.599999999999998,87.98840136718749,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.67789282979967,45.48857482650572,83.33333333333334,0.9785995055895548,0.0017196478970995374,0.017375546509191857,-0.08740279711337387,34.53802863219233,False,False,True,0.4,0.05,0.015,0.04366872005475702,0.0017003701223243465,2.9879822015486988e-06,0.7425615814001126,0.17354065419507073,15.269564734840174,1,1.6094379124341003,2.5649493574615367,0,0.0,0.0016828465818897248,17.323783352869995,0,2.5475803006653064,2025-05-25
AAPL250606C00150000,2025-05-23 19:55:06+00:00,150.0,45.77,45.4,46.15,-5.5099983,-10.744927,20.0,6.0,0.8286149951171874,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.7681671531725303,-0.26374792215615,0.75,1.6386279222197944,10.2,82.86149951171873,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.521857562599483,45.48857482650572,83.33333333333334,0.9716781371002959,0.002310036606752662,0.02198088446276404,-0.10093913079021455,34.53802863219233,False,False,True,0.4,0.05,0.015,0.04517453798767967,0.0021358344866595404,5.077664775778576e-06,0.7681671531725303,0.17354065419507073,14.379838832848202,1,3.044522437723423,1.9459101490553132,0,0.0,0.0022446120666829157,21.86983676298063,0,2.3991380745594983,2025-05-25
AAPL250606C00155000,2025-05-19 19:49:40+00:00,155.0,41.0,40.3,41.2,-12.849998,-23.86258,6.0,5.0,0.7348659326171875,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.793772724944948,-0.23095809933315906,0.9000000000000057,2.195121951219526,5.3,73.48659326171875,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.236535931147713,45.48857482650572,83.33333333333334,0.9695889895160862,0.002763314367060133,0.023319107399756782,-0.0966024107654683,34.53802863219233,False,False,True,0.4,0.05,0.015,0.04668035592060232,0.0022609949780147266,6.443802450476617e-06,0.793772724944948,0.17354065419507073,12.752911469205749,1,1.9459101490553132,1.791759469228055,0,0.0,0.0026792791848731174,23.169805748696266,0,2.1277008611088792,2025-05-25
AAPL250606C00160000,2025-05-22 16:13:57+00:00,160.0,42.4,35.35,36.3,0.0,0.0,4.0,7.0,0.6713900048828126,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.8193782967173656,-0.1992094010185788,0.9499999999999957,2.240566037735839,6.1,67.13900048828127,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,2.0433494098522442,45.48857482650572,83.33333333333334,0.961470477798474,0.003673887394029099,0.02832528090460139,-0.10537438813354097,34.53802863219233,False,False,True,0.4,0.05,0.015,0.04818617385352498,0.0027233921365123095,1.0406389244774821e-05,0.8193782967173656,0.17354065419507073,11.651346066739505,1,1.6094379124341003,2.0794415416798357,0,0.0,0.0035323342681149485,28.033552841815496,0,1.943915247835023,2025-05-25
AAPL250606C00165000,2025-05-22 19:05:39+00:00,165.0,38.08,30.4,31.55,0.0,0.0,30.0,46.0,0.6201209863281252,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.8449838684897834,-0.16843774235182507,1.1500000000000021,3.019957983193283,41.199999999999996,62.01209863281252,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.8873141426520572,45.48857482650572,83.33333333333334,0.9472741044756092,0.005119573676987737,0.03645723600157777,-0.12165404930099905,34.53802863219233,False,False,True,0.4,0.05,0.015,0.049691991786447634,0.003453499558505052,1.8664550576940724e-05,0.8449838684897834,0.17354065419507073,10.761620164747535,1,3.4339872044851463,3.8501476017100584,0,0.0,0.004849639570165461,35.78924581299064,0,1.7954730217292152,2025-05-25
AAPL250606C00170000,2025-05-23 19:54:20+00:00,170.0,25.8,25.7,26.2,-6.670002,-20.542044,47.0,58.0,0.5280808911132813,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.870589440262201,-0.13858477920214396,0.5,1.937984496124031,54.699999999999996,52.80808911132813,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.607193686773626,45.48857482650572,83.33333333333334,0.9403878596795247,0.006622955910269498,0.04016297080828731,-0.11566764455395907,34.53802863219233,False,False,True,0.4,0.05,0.015,0.05119780971937029,0.0037768770156776537,2.6599758488872778e-05,0.870589440262201,0.17354065419507073,9.164350331171475,1,3.871201010907891,4.07753744390572,0,0.0,0.006228147333210191,39.12232637518454,0,1.5289838824821222,2025-05-25
AAPL250606C00175000,2025-05-23 19:49:20+00:00,175.0,21.15,21.0,21.4,-5.720001,-21.287685,28.0,180.0,0.5100146655273439,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.8961950120346187,-0.1095972423288916,0.3999999999999986,1.8912529550827357,134.39999999999998,51.001466552734385,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.552209830712608,45.48857482650572,83.33333333333334,0.9001707689562652,0.01014171626008504,0.05939742713485433,-0.15603183116571753,34.53802863219233,False,False,True,0.4,0.05,0.015,0.052703627652292945,0.005346782765800556,6.0239185258076854e-05,0.8961950120346187,0.17354065419507073,8.850827870469544,1,3.367295829986474,5.198497031265826,0,0.0,0.00912927652437701,56.022667300677234,0,1.4766756694734093,2025-05-25
AAPL250606C00180000,2025-05-23 19:59:01+00:00,180.0,16.5,16.5,16.75,-6.3500004,-27.789936,53.0,89.0,0.45508357421875,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.9218005838070363,-0.08142636536219534,0.25,1.5151515151515151,78.19999999999999,45.508357421875004,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.385029187283836,45.48857482650572,83.33333333333334,0.8578075627892401,0.014585728351512376,0.07622418584380107,-0.1753435549632836,34.53802863219233,False,False,True,0.4,0.05,0.015,0.054209445585215614,0.00653856830842651,0.00011117852685328775,0.9218005838070363,0.17354065419507073,7.897550118335291,1,3.9889840465642745,4.499809670330265,0,0.0,0.012511748088716752,68.5976051568041,0,1.3176304272171866,2025-05-25
AAPL250606C00185000,2025-05-23 19:59:02+00:00,185.0,12.45,12.3,12.5,-5.8,-31.780825,115.0,187.0,0.42090422851562503,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.9474061555794541,-0.05402739117408084,0.1999999999999993,1.6064257028112392,165.4,42.0904228515625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.2810056758170447,45.48857482650572,83.33333333333334,0.78117789826185,0.020695186529116696,0.10002905064009736,-0.20779447548226782,34.53802863219233,False,False,True,0.4,0.05,0.015,0.05571526351813827,0.007814048354415943,0.00020701198613272748,0.9474061555794541,0.17354065419507073,7.304399517007311,1,4.7535901911063645,5.236441962829949,0,0.0,0.01616662231695233,82.8732869178797,0,1.2186689431466482,2025-05-25
AAPL250606C00190000,2025-05-23 19:58:52+00:00,190.0,8.5,8.45,8.7,-4.7,-35.60606,446.0,270.0,0.39172971557617187,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.9730117273518717,-0.02735914409191957,0.25,2.941176470588235,322.79999999999995,39.17297155761719,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1922141785293194,45.48857482650572,83.33333333333334,0.6687423759845428,0.02732272548253768,0.12290910294905895,-0.23378363218457152,34.53802863219233,False,False,True,0.4,0.05,0.015,0.05722108145106092,0.008219452553628246,0.00033582116791821,0.9730117273518717,0.17354065419507073,6.798103110873786,1,6.102558594613569,5.602118820879701,0,0.0,0.01827186435756566,92.01014769110506,0,1.13419824781501,2025-05-25
AAPL250606C00195000,2025-05-23 19:59:53+00:00,195.0,5.44,5.4,5.55,-3.5499997,-39.48832,3766.0,1282.0,0.36853658813476564,True,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,0.9986172991242894,-0.0013836576886588562,0.14999999999999947,2.7573529411764603,2027.1999999999998,36.853658813476564,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1216267957482824,45.48857482650572,83.33333333333334,0.5213780665621403,0.03189837439933639,0.13499655168009134,-0.23942499186952493,34.53802863219233,True,False,True,0.7,0.05,0.015,0.05872689938398357,0.007038424110752207,0.00043061705481109176,0.9986172991242894,0.17354065419507073,6.395608059972657,1,8.23403420769204,7.1569563646156364,0,0.0,0.01663111277080128,94.36246494203662,0,1.0670458121957163,2025-05-25
AAPL250606C00200000,2025-05-23 19:59:03+00:00,200.0,3.15,3.05,3.2,-2.62,-45.407276,5046.0,7454.0,0.35144691528320304,False,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,1.0242228708967072,0.023934150295631076,0.15000000000000036,4.761904761904773,6731.599999999999,35.1446915283203,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0696150400148865,45.48857482650572,83.33333333333334,0.358702103014022,0.031373914311269714,0.12661989671404247,-0.21361077033383702,34.53802863219233,True,True,True,1.0,0.05,0.015,0.06023271731690623,0.004541882323474529,0.000397256178960819,1.0242228708967072,0.17354065419507073,6.099032759308665,1,8.526549286340263,8.916640227198839,1,0.023934150295631076,0.011253889043234168,90.6203877432222,0,1.0175650701604466,2025-05-25
AAPL250606C00205000,2025-05-23 19:59:58+00:00,205.0,1.62,1.59,1.64,-1.7299999,-51.641792,6726.0,3124.0,0.33814138427734375,False,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,1.0498284426691247,0.048626762886002414,0.04999999999999982,3.0864197530864086,4204.599999999999,33.81413842773438,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0291201730510289,45.48857482650572,83.33333333333334,0.21205294432241978,0.025295164364716554,0.09822212937640204,-0.15983247855572724,34.53802863219233,True,False,True,0.7,0.05,0.015,0.061738535249828884,0.0020828291731883695,0.0002484544906828544,1.0498284426691247,0.17354065419507073,5.868127703791704,1,8.813884558025606,8.047189562170502,1,0.048626762886002414,0.005363914080657697,78.6749778301318,0,0.9790407781472731,2025-05-25
AAPL250606C00210000,2025-05-23 19:59:12+00:00,210.0,0.78,0.78,0.81,-0.9200001,-54.11765,9663.0,4734.0,0.336920693359375,False,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,1.0754340144415424,0.07272431446506297,0.030000000000000027,3.8461538461538494,6212.7,33.692069335937504,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0254050476415006,45.48857482650572,83.33333333333334,0.11226587712734032,0.01671154222791829,0.06465732447916749,-0.10525126951011311,34.53802863219233,True,False,True,0.7,0.05,0.015,0.06324435318275154,0.0007258811245360791,0.00010805236083778225,1.0754340144415424,0.17354065419507073,5.846943753744276,1,9.176162920174596,8.462737005620179,1,0.07272431446506297,0.001876135946367834,58.35222843646218,0,0.9755064394304682,2025-05-25
AAPL250606C00215000,2025-05-23 19:59:59+00:00,215.0,0.39,0.38,0.41,-0.47000003,-54.651165,5156.0,9985.0,0.344733115234375,False,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,1.1010395862139601,0.09625481187525714,0.02999999999999997,7.6923076923076845,8536.3,34.4733115234375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0491818502624815,45.48857482650572,83.33333333333334,0.057165580823596185,0.009816920298069938,0.03886259369224413,-0.06495621971604552,34.53802863219233,True,True,False,0.6,0.05,0.015,0.0647501711156742,0.0002221602740728561,3.815109848530362e-05,1.1010395862139601,0.17354065419507073,5.9825210340478145,1,8.548110294050959,9.208939391060555,1,0.09625481187525714,0.000561189950738119,37.43442910087551,0,0.9981262072180198,2025-05-25
AAPL250606C00220000,2025-05-23 19:59:19+00:00,220.0,0.21,0.21,0.22,-0.2,-48.780487,2347.0,6478.0,0.358404853515625,False,REGULAR,USD,CALL,2025-06-06,195.27,11,0.030116358658453114,1.1266451579863779,0.11924433009995593,0.010000000000000009,4.761904761904766,5238.7,35.8404853515625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0907912548491978,45.48857482650572,83.33333333333334,0.029642092389298443,0.0055467946926535065,0.022829136595123634,-0.03976177903830273,34.53802863219233,True,False,True,0.7,0.05,0.015,0.06625598904859685,6.767033761205688e-05,1.2662853370369373e-05,1.1266451579863779,0.17354065419507073,6.219781274579006,1,7.761319180947987,8.776321456449958,1,0.11924433009995593,0.0001644186007441055,22.543669414892765,0,1.037710800846235,2025-05-25
